Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","196","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","189","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","9.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","8.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","3.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","2.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","161","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","158","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","30","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","210","Suède","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","16.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","17.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","7.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","17.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","17.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","7.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","46.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","51.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","13.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","15.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","3.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","3.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","1.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","0.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","170","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","116","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","22.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","22.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","7.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1738","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1775","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","870","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","921","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","13.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","10.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","3.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","8.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","8.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","2.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","44","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","7.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","8.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","2.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","2.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","63.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","63.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","19.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","19.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","212","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","223","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","17.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","17.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","6.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","6.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","4.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","4.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","1.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2229","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2202","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","44","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","489","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","522","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","20.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","20.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","6.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1287","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1410","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","133","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","331","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","296","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","24.56","Fc","Donnée calculée"
